"","Year","State","State.ANSI","Data.Item","type","Value","name","Carcinogen","Hormone.Disruptor","Neurotoxins","Developmental.or.Reproductive.Toxins","Bee.Toxins"
"417",2018,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"418",2018,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"419",2018,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"420",2018,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"421",2018,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","BIFENAZATE","","","","","MODERATE"
"422",2018,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"423",2018,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"424",2018,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","SPIROMESIFEN","","","","",""
"425",2018,"FLORIDA",12,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
"426",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","2,300","AZOXYSTROBIN","","","","",""
"427",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","11,000","BOSCALID","POSSIBLE","","","",""
"428",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","222,600","CAPTAN","KNOWN","","","",""
"429",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","13,700","CYPRODINIL","","","","",""
"430",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","20,800","FENHEXAMID","","","","",""
"431",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","9,200","FLUDIOXONIL","","","","","SLIGHT"
"432",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"433",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","2,900","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"434",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","2,200","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"435",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","8,700","PYRACLOSTROBIN","","","","","SLIGHT"
"436",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","14,100","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"437",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","1,900","TRIFLOXYSTROBIN","","","","",""
"438",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","5,600","TRIFLUMIZOLE","","","","","SLIGHT"
"439",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","3,300","ACETAMIPRID","","","","","MODERATE"
"440",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","6,200","BIFENAZATE","","","","","MODERATE"
"441",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","2,700","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"442",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","CARBARYL","KNOWN","SUSPECTED","PRESENT","PRESENT","HIGH"
"443",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","CHLORPYRIFOS","","SUSPECTED","PRESENT","","HIGH"
"444",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","4,600","FENPROPATHRIN","","","","",""
"445",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","1,100","HEXYTHIAZOX","PROBABLE","","","",""
"446",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","2,900","IMIDACLOPRID","","","","","HIGH"
"447",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","21,100","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"448",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","2,500","METHOXYFENOZIDE","","","","","SLIGHT"
"449",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","PIPERONYL BUTOXIDE","POSSIBLE","SUSPECTED","","","MODERATE"
"450",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","PYRIPROXYFEN","","","","","SLIGHT"
"451",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","2,900","SPIROMESIFEN","","","","",""
"452",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE","700","THIAMETHOXAM","","","","","HIGH"
"453",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.227","AZOXYSTROBIN","","","","",""
"454",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.352","BOSCALID","POSSIBLE","","","",""
"455",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","1.659","CAPTAN","KNOWN","","","",""
"456",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.327","CYPRODINIL","","","","",""
"457",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.715","FENHEXAMID","","","","",""
"458",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.218","FLUDIOXONIL","","","","","SLIGHT"
"459",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"460",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.115","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"461",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.112","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"462",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.178","PYRACLOSTROBIN","","","","","SLIGHT"
"463",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.658","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"464",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.108","TRIFLOXYSTROBIN","","","","",""
"465",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.234","TRIFLUMIZOLE","","","","","SLIGHT"
"466",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.124","ACETAMIPRID","","","","","MODERATE"
"467",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.499","BIFENAZATE","","","","","MODERATE"
"468",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.107","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"469",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","CARBARYL","KNOWN","SUSPECTED","PRESENT","PRESENT","HIGH"
"470",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","CHLORPYRIFOS","","SUSPECTED","PRESENT","","HIGH"
"471",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.293","FENPROPATHRIN","","","","",""
"472",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.188","HEXYTHIAZOX","PROBABLE","","","",""
"473",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.477","IMIDACLOPRID","","","","","HIGH"
"474",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","1.957","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"475",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.173","METHOXYFENOZIDE","","","","","SLIGHT"
"476",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","PIPERONYL BUTOXIDE","POSSIBLE","SUSPECTED","","","MODERATE"
"477",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","PYRIPROXYFEN","","","","","SLIGHT"
"478",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.25","SPIROMESIFEN","","","","",""
"479",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE","0.062","THIAMETHOXAM","","","","","HIGH"
"480",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.28","AZOXYSTROBIN","","","","",""
"481",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.583","BOSCALID","POSSIBLE","","","",""
"482",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","6.559","CAPTAN","KNOWN","","","",""
"483",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.54","CYPRODINIL","","","","",""
"484",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","1.442","FENHEXAMID","","","","",""
"485",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.36","FLUDIOXONIL","","","","","SLIGHT"
"486",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"487",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.186","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"488",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.184","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"489",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.35","PYRACLOSTROBIN","","","","","SLIGHT"
"490",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","1.106","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"491",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.161","TRIFLOXYSTROBIN","","","","",""
"492",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.412","TRIFLUMIZOLE","","","","","SLIGHT"
"493",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.188","ACETAMIPRID","","","","","MODERATE"
"494",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.639","BIFENAZATE","","","","","MODERATE"
"495",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.163","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"496",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","CARBARYL","KNOWN","SUSPECTED","PRESENT","PRESENT","HIGH"
"497",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","CHLORPYRIFOS","","SUSPECTED","PRESENT","","HIGH"
"498",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.435","FENPROPATHRIN","","","","",""
"499",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.22","HEXYTHIAZOX","PROBABLE","","","",""
"500",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.562","IMIDACLOPRID","","","","","HIGH"
"501",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","2.808","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"502",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.207","METHOXYFENOZIDE","","","","","SLIGHT"
"503",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","PIPERONYL BUTOXIDE","POSSIBLE","SUSPECTED","","","MODERATE"
"504",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","PYRIPROXYFEN","","","","","SLIGHT"
"505",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.329","SPIROMESIFEN","","","","",""
"506",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE","0.077","THIAMETHOXAM","","","","","HIGH"
"507",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.2","AZOXYSTROBIN","","","","",""
"508",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.7","BOSCALID","POSSIBLE","","","",""
"509",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","4","CAPTAN","KNOWN","","","",""
"510",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.6","CYPRODINIL","","","","",""
"511",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","2","FENHEXAMID","","","","",""
"512",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.6","FLUDIOXONIL","","","","","SLIGHT"
"513",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"514",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.6","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"515",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.6","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"516",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","2","PYRACLOSTROBIN","","","","","SLIGHT"
"517",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.7","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"518",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.5","TRIFLOXYSTROBIN","","","","",""
"519",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.8","TRIFLUMIZOLE","","","","","SLIGHT"
"520",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.5","ACETAMIPRID","","","","","MODERATE"
"521",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.3","BIFENAZATE","","","","","MODERATE"
"522",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.5","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"523",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","CARBARYL","KNOWN","SUSPECTED","PRESENT","PRESENT","HIGH"
"524",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","CHLORPYRIFOS","","SUSPECTED","PRESENT","","HIGH"
"525",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.5","FENPROPATHRIN","","","","",""
"526",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.2","HEXYTHIAZOX","PROBABLE","","","",""
"527",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.2","IMIDACLOPRID","","","","","HIGH"
"528",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.4","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"529",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.2","METHOXYFENOZIDE","","","","","SLIGHT"
"530",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","PIPERONYL BUTOXIDE","POSSIBLE","SUSPECTED","","","MODERATE"
"531",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","PYRIPROXYFEN","","","","","SLIGHT"
"532",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.3","SPIROMESIFEN","","","","",""
"533",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE","1.2","THIAMETHOXAM","","","","","HIGH"
"534",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","22","AZOXYSTROBIN","","","","",""
"535",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","49","BOSCALID","POSSIBLE","","","",""
"536",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","88","CAPTAN","KNOWN","","","",""
"537",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","66","CYPRODINIL","","","","",""
"538",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","37","FENHEXAMID","","","","",""
"539",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","66","FLUDIOXONIL","","","","","SLIGHT"
"540",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"541",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","41","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"542",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","31","PROPICONAZOLE","POSSIBLE","SUSPECTED","","PRESENT","SLIGHT"
"543",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","65","PYRACLOSTROBIN","","","","","SLIGHT"
"544",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","33","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"545",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","31","TRIFLOXYSTROBIN","","","","",""
"546",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","35","TRIFLUMIZOLE","","","","","SLIGHT"
"547",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","46","ACETAMIPRID","","","","","MODERATE"
"548",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","25","BIFENAZATE","","","","","MODERATE"
"549",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","43","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"550",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","CARBARYL","KNOWN","SUSPECTED","PRESENT","PRESENT","HIGH"
"551",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","CHLORPYRIFOS","","SUSPECTED","PRESENT","","HIGH"
"552",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","27","FENPROPATHRIN","","","","",""
"553",2016,"CALIFORNIA",6,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE","13","HEXYTHIAZOX","PROBABLE","","","",""
